id_municipio,pib_mil_reais,ano_pib
5214051,180856,2021
5214101,86431,2021
5214408,276931,2021
5214507,1021269,2021
5214606,1291841,2021
5214705,48893,2021
5214804,71042,2021
5214838,628584,2021
5214861,141181,2021
5214879,61477,2021
5214903,66589,2021
5215009,197285,2021
5215207,85247,2021
5215231,1154253,2021
5215256,160467,2021
5215306,938192,2021
5215405,150022,2021
5215504,765440,2021
5215603,1052238,2021
5215652,173212,2021
5215702,1770858,2021
5215801,55764,2021
5215900,220066,2021
5216007,109643,2021
5216304,236712,2021
5216403,1559971,2021
5216452,708423,2021
5216809,178796,2021
5216908,192761,2021
5217104,1239086,2021
5217203,609418,2021
5217302,640388,2021
5217401,1405175,2021
5217609,1453270,2021
5217708,717261,2021
5218003,1430254,2021
5218052,222488,2021
5218102,367303,2021
5218300,703663,2021
5218391,72101,2021
5218508,2147676,2021
5218607,314517,2021
5218706,83234,2021
5218789,326141,2021
5218805,16307342,2021
5218904,565948,2021
5219001,217582,2021
5219100,154126,2021
5219209,295258,2021
5219258,260186,2021
5219308,1621078,2021
5219357,123191,2021
5219407,204972,2021
5219456,110073,2021
5219506,68318,2021
5219605,87583,2021
5219704,190867,2021
5219712,321015,2021
5219738,154853,2021
5219753,825809,2021
5219803,206273,2021
5219902,130603,2021
5220009,570027,2021
5220058,139629,2021
5220108,1486992,2021
5220157,137418,2021
5220207,691659,2021
5220264,316743,2021
5220280,53464,2021
5220405,1432951,2021
5220454,4765630,2021
5220504,652613,2021
5220603,1315612,2021
5220686,173337,2021
5220702,75928,2021
5221007,89317,2021
5221080,39136,2021
5221197,211092,2021
5221304,63881,2021
5221403,2666874,2021
5221452,70143,2021
5221502,204402,2021
5221551,566499,2021
5221577,77435,2021
5221601,1299993,2021
5221700,294394,2021
5221809,164818,2021
5221858,2964938,2021
5221908,105105,2021
5222005,858016,2021
5222054,480210,2021
5222203,179924,2021
5222302,308035,2021
5300108,286943782,2021
